Postcode,Index of Multiple Deprivation Rank,Index of Multiple Deprivation Decile,Income Rank,Income Decile,Income Score,Employment Rank,Employment Decile,Employment Score,Education and Skills Rank,Education and Skills Decile,Health and Disability Rank,Health and Disability Decile,Crime Rank,Crime Decile,Barriers to Housing and Services Rank,Barriers to Housing and Services Decile,Living Environment Rank,Living Environment Decile,IDACI Rank,IDACI Decile,IDACI Score,IDAOPI Rank,IDAOPI Decile,IDAOPI Score
TR6,12856.5,4.4,16411.6,5.5,0.1179,16380.6,5.5,0.09829999999999998,24431.2,7.9,15680.3,5.5,20348.4,6.8,10064.7,3.7,1306.2,1.0,21834.1,6.9,0.10360000000000003,15992.1,5.2,0.16319999999999998
TR7,6850.3,2.4,7834.2,2.8,0.2237,4966.1,2.0,0.2206,13964.7,4.8,9022.0,3.3,9129.3,3.3,14793.1,5.0,5399.1,2.2,11397.6,4.1,0.2345,8315.0,3.1,0.26630000000000004
TR8,15672.25,5.375,19063.25,6.375,0.097625,17937.625,5.875,0.0895,20956.75,6.75,17264.5,5.75,29596.0,9.375,7569.625,2.75,5848.125,2.5,21921.875,7.25,0.09712500000000002,17541.25,5.875,0.143375
TR9,13274.0,4.5,16117.7,5.2,0.11950000000000001,14321.0,4.6,0.1103,15246.0,5.3,16254.1,5.6,26795.6,8.7,10983.6,4.1,3808.6,1.7,16422.9,5.6,0.1488,15952.3,5.3,0.15780000000000002
TS1,1574.0,1.3,1726.6,1.3,0.4438,2844.6,1.5,0.34450000000000003,1378.6,1.2,1560.9,1.2,1753.6,1.2,16927.6,5.6,12401.7,4.2,1588.7,1.2,0.48929999999999996,1757.4,1.3,0.5607
TS10,6993.3,2.8,6543.3,2.6,0.28850000000000003,5267.4,2.3,0.253,7984.2,2.9,4261.2,1.9,10628.7,3.9,25478.8,8.2,22404.3,7.5,7280.1,2.9,0.3265,7413.5,2.8,0.32510000000000006
TS11,22693.1,7.1,20655.4,6.9,0.1032,17204.4,5.7,0.1076,21981.9,7.2,14888.9,4.8,29967.8,9.6,24567.1,8.0,31181.4,9.8,20946.1,6.8,0.1212,22498.4,7.3,0.11610000000000001
TS12,8062.222222222223,2.888888888888889,6933.111111111111,2.5555555555555554,0.24222222222222223,4916.444444444444,2.0,0.2211111111111111,11663.333333333334,3.7777777777777777,5173.444444444444,2.0,15113.444444444445,5.111111111111111,27154.555555555555,8.666666666666666,19787.88888888889,6.444444444444445,7858.444444444444,3.0,0.29644444444444445,10119.0,3.5555555555555554,0.23666666666666666
TS13,7930.7,2.5,8923.9,3.1,0.20629999999999998,6686.3,2.4,0.18469999999999998,7903.0,3.1,9463.4,3.0,17531.7,5.8,18650.2,6.4,10372.4,3.6,9631.3,3.6,0.2577,13908.5,4.6,0.1885
TS14,23415.875,7.875,21872.375,7.25,0.09787499999999999,19870.875,6.625,0.094375,24278.875,7.75,15874.5,5.375,22315.0,7.125,24793.125,8.0,28449.375,8.875,21799.0,7.25,0.12212499999999998,23240.125,7.625,0.1105
TS15,28937.1,9.3,29079.0,9.5,0.04359999999999999,27933.6,9.2,0.04909999999999999,29906.3,9.5,24482.2,7.9,26994.2,8.5,14057.3,4.6,27034.1,8.7,28045.0,9.0,0.0522,28950.2,9.1,0.06010000000000001
TS16,26145.8,8.4,24520.0,7.8,0.0669,22930.1,7.6,0.0698,27675.9,8.8,21028.0,7.0,27137.2,8.8,16672.1,5.5,27382.8,8.7,24188.7,7.9,0.0804,25701.1,8.3,0.0823
TS17,20166.8,6.8,19858.2,6.6,0.1244,19003.5,6.4,0.1115,20178.4,6.7,13964.3,4.9,25776.8,8.2,12708.8,4.4,29749.7,9.5,18487.2,6.2,0.1832,19022.1,6.3,0.15510000000000002
TS18,7321.5,3.0,6226.6,2.6,0.33910000000000007,5497.2,2.4,0.2829,9254.5,3.4,5238.6,2.3,8836.6,3.4,21138.4,6.9,20235.3,6.7,6977.2,2.6,0.34210000000000007,8139.2,3.1,0.347
TS19,11998.0,4.2,11521.8,4.1,0.2189,9883.8,3.6,0.18529999999999996,10257.4,3.7,8729.7,3.2,13543.5,4.7,21451.1,7.0,29624.9,9.4,12391.9,4.4,0.2607,12422.9,4.5,0.2287
TS2,621.4,1.0,316.2,1.0,0.4944,322.8,1.0,0.4064000000000001,654.0,1.0,799.6,1.2,7832.4,3.2,15147.0,5.2,18892.8,6.0,1087.4,1.0,0.48360000000000003,810.8,1.2,0.6095999999999999
TS20,19949.7,6.5,18289.2,5.8,0.1167,16166.6,5.2,0.1079,22416.5,7.4,12580.1,4.1,21300.2,6.9,22240.2,7.2,22419.9,7.4,18769.4,6.1,0.1376,20146.4,6.7,0.1336
TS21,24036.777777777777,7.777777777777778,22893.333333333332,7.333333333333333,0.08233333333333333,20018.555555555555,6.444444444444445,0.09022222222222222,26713.11111111111,8.555555555555555,15367.0,5.333333333333333,26567.88888888889,8.444444444444445,21578.444444444445,7.222222222222222,29378.666666666668,9.333333333333334,23370.666666666668,7.777777777777778,0.09166666666666666,23752.0,7.666666666666667,0.10044444444444446
TS22,26999.444444444445,8.666666666666666,29584.333333333332,9.333333333333334,0.03866666666666666,24049.555555555555,7.666666666666667,0.06344444444444446,26294.777777777777,8.444444444444445,21859.222222222223,7.0,29242.666666666668,9.222222222222221,16836.222222222223,5.777777777777778,30265.333333333332,9.555555555555555,27966.0,9.11111111111111,0.05266666666666667,30495.777777777777,9.666666666666666,0.04511111111111111
TS23,9178.9,3.2,8527.0,3.1,0.23010000000000003,6247.6,2.3,0.2031,9284.8,3.3,5510.1,2.2,14512.2,5.0,24758.5,7.9,27691.4,8.9,9534.7,3.3,0.27640000000000003,10002.4,3.6,0.2476
TS24,1496.6,1.3,750.1,1.0,0.44480000000000003,802.8,1.0,0.3523,3088.9,1.5,1111.1,1.0,8347.5,2.9,23992.9,7.8,25832.4,8.2,616.1,1.0,0.5397,1620.8,1.1,0.45809999999999995
TS25,9924.4,3.5,9567.0,3.4,0.23360000000000003,6697.4,2.6,0.2057,10506.3,3.7,6003.8,2.3,12714.1,4.4,28060.5,8.9,28569.4,8.9,10454.9,3.8,0.2886,10786.8,3.9,0.24450000000000002
TS26,18029.2,6.0,18511.9,6.0,0.13730000000000003,14790.2,5.1,0.1431,21434.3,7.0,11071.0,3.8,17468.6,5.7,23059.1,7.5,23509.9,7.5,19576.7,6.5,0.15699999999999997,19346.3,6.2,0.1542
TS27,12794.6,4.4,14998.2,5.0,0.16040000000000001,11556.5,4.0,0.1781,15047.0,5.1,7885.2,3.1,17733.6,5.8,19760.4,6.8,27753.4,8.9,16698.3,5.8,0.1915,15555.7,5.3,0.1747
TS28,9072.6,3.2,10356.8,3.6,0.18669999999999998,5581.8,2.3,0.20650000000000004,9808.5,3.6,4169.0,1.6,12239.7,4.3,27933.6,9.0,29224.3,9.2,11784.8,4.3,0.219,10815.1,3.9,0.22230000000000003
TS29,6544.7,2.4,6898.8,2.5,0.22750000000000004,3433.9,1.5,0.23169999999999996,6844.5,2.7,3127.6,1.6,12196.6,4.2,27655.5,9.0,31337.9,9.8,6888.4,2.6,0.2982,10245.1,3.8,0.22759999999999997
TS3,1002.2,1.2,1101.3,1.2,0.4589,873.0,1.1,0.34349999999999997,1618.8,1.2,853.4,1.1,1888.4,1.2,20525.7,6.8,18252.8,5.9,1247.4,1.2,0.5577,3793.4,1.8,0.39869999999999994
TS4,3916.0,1.9,4436.9,2.0,0.3448999999999999,4027.1,1.9,0.27780000000000005,4914.9,2.2,3007.6,1.6,3674.7,1.8,14838.5,5.0,24995.8,8.0,4952.4,2.2,0.4112,5604.0,2.2,0.37229999999999996
TS5,17495.4,6.0,16540.5,5.7,0.1472,14814.6,4.8,0.12400000000000003,17839.6,5.9,10292.9,3.8,14728.1,5.1,24912.5,8.2,23540.0,7.5,15355.6,5.3,0.19790000000000002,19854.5,6.6,0.1583
TS6,7434.9,2.9,8084.3,3.2,0.3093,5786.9,2.6,0.2599,6441.5,2.5,5135.5,2.1,7843.4,3.0,21809.9,7.2,29051.8,9.4,8287.9,3.3,0.37,9401.1,3.5,0.30100000000000005
TS7,23624.6,7.9,24566.7,8.1,0.06739999999999999,19993.5,6.5,0.0849,22192.7,7.3,13961.0,4.8,21069.5,6.8,19085.2,6.5,29878.2,9.6,25411.5,8.3,0.0726,25048.6,8.2,0.08549999999999999
TS8,10139.222222222223,3.4444444444444446,11234.555555555555,4.111111111111111,0.2221111111111111,8310.333333333334,3.0,0.19233333333333336,13017.0,4.555555555555555,6087.888888888889,2.4444444444444446,9946.555555555555,3.4444444444444446,14553.888888888889,5.0,28729.222222222223,9.333333333333334,13458.333333333334,4.666666666666667,0.24655555555555553,13220.111111111111,4.555555555555555,0.2466666666666667
TS9,25193.333333333332,8.222222222222221,25387.666666666668,8.11111111111111,0.07200000000000001,22175.333333333332,7.222222222222222,0.07833333333333334,24896.88888888889,8.11111111111111,24851.0,8.0,25034.88888888889,7.888888888888889,16338.333333333334,5.444444444444445,24599.222222222223,8.11111111111111,25643.666666666668,8.11111111111111,0.08322222222222224,26366.11111111111,8.555555555555555,0.08377777777777778
TW1,27652.0,9.0,28794.1,9.1,0.0438,28947.9,9.3,0.0422,32528.0,10.0,31554.0,9.8,16164.9,5.2,21441.2,6.9,8332.3,2.9,29635.1,9.2,0.0406,23527.2,7.8,0.09779999999999998
TW10,21719.8,7.1,21390.0,6.9,0.09060000000000001,22711.6,7.4,0.0708,26316.2,8.3,28727.6,9.1,15766.1,5.2,13030.7,4.4,10396.2,3.7,22449.8,7.4,0.10210000000000001,20072.6,6.6,0.1285
TW11,27643.5,9.0,26490.5,8.6,0.058300000000000005,28457.9,9.0,0.0454,32341.7,10.0,30079.0,9.6,17339.9,5.9,17741.3,6.0,13570.2,4.6,27181.1,9.0,0.06100000000000001,24771.5,8.0,0.0928
TW12,23340.0,7.6,23950.3,7.9,0.08900000000000002,22252.6,7.4,0.08810000000000003,27606.8,8.7,27176.0,8.6,15076.4,5.1,14458.7,4.6,14936.8,5.0,23016.6,7.4,0.11709999999999995,25024.6,8.2,0.09980000000000003
TW13,10605.1,3.8,11281.1,4.2,0.18819999999999998,15537.9,5.1,0.11689999999999998,9652.3,3.5,16013.8,5.4,7676.7,2.8,2648.1,1.5,15973.8,5.4,9788.0,3.6,0.26139999999999997,10221.3,3.4,0.26139999999999997
TW14,11417.4,3.8,11011.2,3.9,0.17259999999999995,15431.1,5.3,0.10599999999999998,10024.3,3.4,15900.0,5.3,12141.7,4.1,3725.2,1.6,13272.0,4.5,9186.0,3.4,0.2592,11591.5,4.4,0.21139999999999995
TW15,24270.8,8.0,23060.9,7.5,0.0786,23611.0,7.8,0.06810000000000001,17920.7,6.0,25123.8,8.2,18092.6,6.0,23872.0,7.8,15510.2,5.2,20614.8,6.7,0.11509999999999998,24402.8,7.9,0.0956
TW16,20591.11111111111,6.666666666666667,19730.11111111111,6.444444444444445,0.10122222222222223,23110.88888888889,7.555555555555555,0.0688888888888889,15897.111111111111,5.333333333333333,24202.88888888889,7.888888888888889,16207.444444444445,5.444444444444445,15572.888888888889,5.111111111111111,16428.777777777777,5.666666666666667,16989.444444444445,5.666666666666667,0.15711111111111112,21755.444444444445,7.0,0.11488888888888889
TW17,21929.3,7.3,24029.0,7.8,0.07239999999999999,25680.8,8.2,0.0583,18821.0,6.2,23280.4,7.5,14452.7,4.9,11903.2,4.2,13408.8,4.7,20608.4,6.9,0.11299999999999999,26541.7,8.4,0.0784
TW18,21392.4,6.9,21034.1,7.0,0.08820000000000001,24285.1,8.0,0.0641,17782.6,6.0,25114.8,8.1,19524.7,6.4,13764.9,4.8,12658.5,4.5,16531.2,5.7,0.1498,22726.1,7.4,0.10540000000000001
TW19,13444.5,4.5,15063.4,5.0,0.1333,16341.6,5.7,0.1031,9595.2,3.3,17966.4,5.9,9781.0,3.5,10689.9,3.7,17257.5,5.8,10840.8,3.8,0.23819999999999997,19504.8,6.5,0.12569999999999998
TW2,26869.4,8.6,25780.1,8.2,0.06269999999999999,27508.5,8.9,0.05099999999999999,29331.3,9.3,30306.7,9.6,16132.3,5.3,21266.4,7.0,10267.6,3.6,25312.8,8.1,0.07899999999999999,22787.2,7.5,0.10329999999999999
TW20,23316.285714285714,7.571428571428571,23376.85714285714,7.571428571428571,0.07742857142857143,27380.571428571428,8.714285714285714,0.04585714285714286,21130.571428571428,6.714285714285714,25656.428571428572,8.285714285714286,24243.428571428572,7.857142857142857,7441.285714285715,2.7142857142857144,15951.0,5.142857142857143,21556.714285714286,7.0,0.10814285714285712,20579.428571428572,6.857142857142857,0.13314285714285715
TW3,11334.5,3.8,15258.0,5.1,0.13140000000000002,18685.7,6.0,0.0876,22151.3,7.1,17737.3,6.1,3454.6,1.6,2065.4,1.4,7221.8,2.6,14948.7,5.0,0.17510000000000003,7997.7,2.9,0.26430000000000003
TW4,10327.5,3.5,9014.5,3.3,0.20129999999999998,13104.8,4.7,0.1251,14383.0,5.1,18020.6,6.2,7705.6,2.9,3901.8,1.8,12082.3,4.0,8985.4,3.2,0.26880000000000004,6914.3,2.8,0.29250000000000004
TW5,11111.9,4.1,11311.3,4.0,0.17719999999999997,15228.6,5.2,0.11380000000000004,17947.1,5.9,17117.5,5.6,10008.2,3.2,1866.7,1.2,12588.7,4.4,9565.7,3.5,0.2632,10190.5,3.5,0.2351
TW6,13214.6,4.2,16274.8,5.2,0.11560000000000001,21505.6,7.4,0.0738,15933.6,5.2,16253.4,5.6,17557.6,5.8,1256.4,1.0,8182.6,3.4,10194.4,3.4,0.23779999999999996,17056.0,5.8,0.1442
TW7,16751.5,5.6,17531.6,5.9,0.1177,19943.5,6.7,0.086,22825.2,7.4,19694.1,6.4,13834.6,4.7,4596.1,1.9,12806.5,4.3,16533.6,5.4,0.1659,15183.7,5.0,0.1719
TW8,11998.857142857143,4.428571428571429,11886.857142857143,4.0,0.169,17578.285714285714,5.714285714285714,0.09457142857142857,24330.571428571428,8.0,14649.0,5.0,10991.57142857143,3.7142857142857144,3937.1428571428573,1.7142857142857142,5938.428571428572,2.5714285714285716,8638.57142857143,3.0,0.28585714285714287,8165.428571428572,2.857142857142857,0.2624285714285714
TW9,23128.7,7.6,25660.2,8.3,0.0627,27389.8,8.8,0.04870000000000001,30120.5,9.5,30325.2,9.5,14322.1,4.8,15941.8,5.4,4006.2,1.8,27036.4,8.5,0.057699999999999994,21971.3,7.0,0.11300000000000002
UB1,9933.3,3.5,9935.5,3.6,0.18310000000000004,12126.2,4.3,0.126,14769.3,5.0,12409.9,4.2,6384.8,2.4,5017.1,2.2,11002.0,3.9,11693.1,4.2,0.21319999999999997,5829.4,2.1,0.31910000000000005
UB10,26488.4,8.5,25761.0,8.3,0.0629,26884.5,8.8,0.053799999999999994,25891.4,8.3,23525.7,7.7,17996.1,6.0,14699.2,4.9,23806.0,7.7,24301.7,8.0,0.0846,22950.7,7.3,0.10190000000000002
UB11,12381.2,3.8,10008.6,3.6,0.18119999999999997,13191.8,4.6,0.11780000000000002,11851.4,3.8,17101.6,5.8,10867.4,4.0,8966.4,3.2,15812.2,5.2,10940.6,4.0,0.22240000000000001,8010.6,3.0,0.27120000000000005
UB18,8449.0,3.0,8955.0,3.0,0.19100000000000003,11683.0,4.0,0.127,8203.0,3.0,17627.0,6.0,3230.0,1.0,3582.0,2.0,10364.0,4.0,8897.0,3.0,0.25600000000000006,6072.0,2.0,0.295
UB2,7096.0,2.5,7883.6,2.9,0.21030000000000001,9509.9,3.4,0.15010000000000004,11623.7,4.2,12645.0,4.4,6501.0,2.3,1685.6,1.2,11127.6,4.0,8852.6,3.2,0.2636,5423.3,2.1,0.31639999999999996
UB3,11575.2,4.0,10775.2,3.7,0.1768,15586.3,5.3,0.10819999999999999,13021.1,4.7,17623.4,5.8,7013.4,2.8,5617.9,2.3,11132.1,3.8,8979.3,3.1,0.26039999999999996,10240.7,3.6,0.24719999999999995
UB4,11789.5,4.0,10323.6,3.9,0.1839,14168.0,4.6,0.11529999999999999,14990.7,5.0,14657.0,5.1,3537.0,1.6,10788.3,3.7,17189.3,5.7,9871.4,3.3,0.24680000000000005,12182.2,4.3,0.2226
UB5,11026.9,3.9,9263.3,3.4,0.2008,13644.7,4.6,0.1212,14731.7,5.0,16602.8,5.6,7569.2,2.8,5212.0,2.2,13027.8,4.3,8208.9,2.9,0.28019999999999995,9339.7,3.4,0.2548
UB6,15388.1,5.3,15392.8,5.2,0.1275,19330.0,6.5,0.08600000000000001,18930.3,6.1,20955.3,6.9,7849.4,3.0,6560.9,2.5,11771.7,4.1,14156.9,4.8,0.1795,13012.4,4.5,0.1983
UB7,10621.1,3.6,10158.1,3.7,0.18700000000000003,14247.1,5.0,0.11380000000000001,11590.2,4.2,13412.6,4.6,7379.6,2.6,8447.2,3.2,14413.7,4.7,7483.2,2.8,0.2971,10689.3,3.9,0.22649999999999998
UB8,18127.5,5.9,17027.7,5.5,0.11640000000000002,20358.0,6.7,0.0804,19557.2,6.3,18116.4,6.1,13661.9,4.7,11963.7,4.3,15035.5,5.0,13314.1,4.6,0.20070000000000002,14065.0,4.7,0.1836
UB9,21705.6,6.9,20612.6,6.8,0.09480000000000001,22840.2,7.4,0.07010000000000001,19823.0,6.6,24152.4,7.8,17048.1,5.5,11075.6,4.0,23969.7,7.8,19628.6,6.5,0.1331,21028.9,6.8,0.12250000000000001
W10,7467.0,2.6,7824.3,2.9,0.2191,8962.7,3.3,0.1604,21498.9,7.1,12814.6,4.5,5756.1,2.2,4307.7,1.8,3292.1,1.7,9255.9,3.2,0.26610000000000006,4067.4,1.6,0.3657
W11,8665.7,3.1,8443.8,3.1,0.24029999999999996,9468.9,3.4,0.1716,22486.6,7.3,13876.9,4.8,8572.0,3.1,4934.4,1.8,4919.4,1.8,10942.2,3.9,0.2741,6423.4,2.7,0.339
W12,11336.0,3.7,11139.3,3.9,0.1889,13397.7,4.6,0.1282,24856.8,7.9,12461.6,4.4,8012.7,2.8,9070.4,3.2,4770.9,2.2,10194.6,3.5,0.2692,7203.0,2.5,0.3133
W13,12297.3,4.2,12908.0,4.3,0.17850000000000002,14664.7,5.0,0.1222,26033.7,8.3,14065.0,4.6,6718.2,2.5,8250.5,3.1,6835.8,2.7,13836.5,4.7,0.2173,8870.3,3.1,0.30770000000000003
W14,12535.666666666666,4.333333333333333,14421.666666666666,4.888888888888889,0.1491111111111111,17498.0,5.888888888888889,0.10133333333333334,26127.666666666668,8.555555555555555,15855.666666666666,5.222222222222222,10502.0,3.6666666666666665,9783.777777777777,3.6666666666666665,1689.111111111111,1.1111111111111112,11455.0,4.0,0.23122222222222222,8209.777777777777,3.111111111111111,0.27055555555555555
W1A,8742.0,3.0,7648.0,3.0,0.21100000000000002,8370.0,3.0,0.157,18514.0,6.0,12425.0,4.0,13331.0,5.0,7255.0,3.0,2833.0,1.0,5184.0,2.0,0.335,3255.0,1.0,0.37000000000000005
W1B,12325.2,4.3,20535.5,6.7,0.09059999999999999,21736.5,6.8,0.0724,19845.5,6.7,22837.6,7.5,8193.0,3.1,4948.4,2.1,284.5,1.0,17801.3,6.1,0.14090000000000003,15519.3,5.5,0.1755
W1C,17033.6,5.9,24255.9,8.1,0.06709999999999999,28767.1,9.4,0.045,27291.4,8.7,29880.4,9.6,10611.0,3.8,7194.9,2.8,424.8,1.0,17893.0,6.1,0.1373,21425.9,6.8,0.1096
W1D,8986.5,3.3,17567.5,6.2,0.1061,17274.3,5.5,0.0934,27955.4,8.9,15260.1,5.0,3572.8,1.6,3061.8,1.3,54.9,1.0,11140.9,3.9,0.22640000000000007,9953.5,3.7,0.23179999999999995
W1F,8497.5,3.3,14402.3,4.8,0.14010000000000003,16362.1,5.1,0.0999,24681.1,8.0,17063.8,5.7,3439.0,1.6,2583.2,1.3,417.2,1.0,10625.0,3.9,0.23520000000000002,7689.7,2.9,0.29849999999999993
W1G,20583.5,6.9,29832.1,9.4,0.0343,32036.6,10.0,0.02,31351.9,10.0,32135.8,10.0,15711.9,5.5,8699.6,3.3,439.4,1.0,26843.5,8.5,0.0655,28135.3,9.0,0.0655
W1H,11483.3,4.0,15532.0,5.2,0.1304,20768.6,6.8,0.0784,25711.9,8.2,24094.3,7.8,5948.1,2.3,4912.0,1.9,523.3,1.0,9861.9,3.5,0.2713,12245.0,4.3,0.21059999999999998
W1J,18576.8,6.5,31099.2,9.7,0.029300000000000003,31178.9,9.7,0.030300000000000004,22827.0,7.6,31793.8,9.8,12795.3,4.6,7814.7,2.8,261.9,1.0,28187.2,9.2,0.054100000000000016,28687.6,9.6,0.06310000000000002
W1K,18193.3,6.4,26735.2,8.7,0.054900000000000004,28927.9,9.4,0.0439,24877.2,8.1,29785.6,9.6,10612.3,3.9,7450.3,2.8,813.6,1.0,23606.5,7.8,0.0848,22009.7,7.1,0.10619999999999999
W1S,15560.0,5.5,26839.0,8.5,0.052500000000000005,27342.0,8.5,0.0485,18867.5,6.5,28261.5,9.0,10848.0,4.0,6286.5,2.5,187.0,1.0,23741.0,8.0,0.08950000000000002,23091.5,8.0,0.10300000000000001
W1T,13512.6,4.6,19522.7,6.4,0.09709999999999999,21394.3,6.9,0.0753,28213.5,8.9,19098.8,6.3,12988.4,4.3,5621.8,2.0,604.6,1.0,17196.6,5.6,0.1538,9523.7,3.3,0.262
W1U,18157.6,6.1,25840.8,8.5,0.05779999999999998,31135.4,10.0,0.03200000000000001,32061.1,10.0,31653.6,10.0,11109.0,3.9,7600.4,3.0,283.8,1.0,19520.8,6.5,0.12639999999999998,22398.8,7.0,0.10500000000000001
W1W,11159.9,3.7,15945.9,5.7,0.1207,16526.8,5.5,0.09819999999999998,28599.9,8.9,17090.0,5.4,8018.3,2.8,5512.6,1.9,585.9,1.0,15437.1,5.0,0.1712,9845.7,3.5,0.23370000000000002
W2,10692.7,3.7,15704.9,5.4,0.1436,19417.4,6.3,0.09559999999999999,23753.0,7.7,17593.5,5.9,6635.0,2.6,3510.1,1.6,960.5,1.0,12233.8,4.2,0.2253,9067.6,3.5,0.26810000000000006
W3,12167.2,4.2,10969.1,3.8,0.2172,13172.1,4.6,0.1444,21098.1,6.8,14665.4,4.9,9441.2,3.5,7127.7,2.9,10316.4,3.5,11449.6,4.1,0.2706,8977.7,3.3,0.2943
W4,18293.2,6.0,18584.2,6.3,0.1082,22677.1,7.3,0.07300000000000002,27519.9,8.8,19833.9,6.4,8303.7,2.9,11454.1,3.9,8877.4,3.1,17126.7,5.8,0.15940000000000001,14542.8,5.0,0.18009999999999998
W5,16941.555555555555,5.666666666666667,16558.555555555555,5.555555555555555,0.12422222222222223,20254.11111111111,6.666666666666667,0.08511111111111111,26667.666666666668,8.444444444444445,19709.333333333332,6.555555555555555,8320.888888888889,3.111111111111111,11282.0,3.7777777777777777,7754.0,2.888888888888889,15516.666666666666,5.222222222222222,0.17366666666666666,11492.444444444445,3.888888888888889,0.2306666666666667
W6,16224.2,5.5,18284.3,6.0,0.1193,20956.9,7.1,0.0877,24375.3,8.0,15962.2,5.4,9085.9,3.2,13183.2,4.4,4420.7,1.8,15477.4,5.1,0.1883,13055.4,4.6,0.2029
W7,13209.5,4.6,11625.2,4.1,0.2043,14573.7,5.0,0.12599999999999997,21615.4,7.0,16412.3,5.6,12340.7,4.1,8645.0,3.3,9154.8,3.1,11305.6,4.2,0.2704,11358.5,4.0,0.244
W8,21001.3,6.9,27011.4,8.4,0.05519999999999999,30356.9,9.7,0.03800000000000001,31492.2,9.9,31060.1,9.7,17053.4,5.6,8315.3,3.1,1183.5,1.0,26696.3,8.7,0.0631,23680.3,7.5,0.099
W9,10607.0,3.7,11536.2,4.1,0.19699999999999998,15403.4,5.4,0.12720000000000004,23745.3,7.8,16374.8,5.4,6787.9,2.7,6519.5,2.4,3018.4,1.3,9301.7,3.4,0.28759999999999997,8567.4,3.2,0.3006
WA1,13164.3,4.4,15093.2,5.3,0.1563,13493.8,4.5,0.14550000000000002,13027.6,4.5,7845.7,3.1,14447.3,4.9,20111.0,6.5,8263.3,3.0,16628.0,5.5,0.1756,12689.4,4.6,0.24210000000000004
WA10,12338.0,4.3,13682.5,4.7,0.2172,9885.4,3.5,0.21589999999999998,16373.5,5.3,6875.3,2.8,13589.3,4.6,22394.2,7.3,13458.9,4.7,14067.3,4.8,0.25399999999999995,14589.1,5.0,0.2374
WA11,19836.6,6.7,20331.9,6.6,0.09760000000000002,15870.0,5.4,0.1072,21696.6,7.1,13289.3,4.6,25528.1,8.0,19064.9,6.5,19090.1,6.4,19811.2,6.6,0.12599999999999997,22027.7,7.1,0.11620000000000001
WA12,7255.7,2.6,7501.2,2.7,0.26050000000000006,6209.2,2.5,0.2213,8960.6,3.3,3905.6,1.9,13564.9,4.8,21542.9,7.0,13773.5,4.7,8035.2,2.9,0.3195,8753.5,3.2,0.28959999999999997
WA13,28734.9,9.2,27554.8,8.6,0.0516,26804.6,8.6,0.053000000000000005,29719.1,9.6,23160.1,7.4,23637.6,7.8,25430.4,8.0,19442.7,6.3,29673.2,9.5,0.041100000000000005,25062.7,7.9,0.08579999999999999
WA14,26639.2,8.5,24458.4,7.7,0.0685,23824.2,7.8,0.0669,30586.9,9.6,20819.6,6.9,22509.1,7.6,25953.9,8.3,18530.6,6.1,25695.9,8.1,0.07010000000000001,23785.9,7.5,0.0995
WA15,27714.3,9.0,25116.6,8.3,0.06550000000000002,24925.8,8.2,0.0613,29770.2,9.4,22353.7,7.5,22322.1,7.2,24834.3,8.0,21820.4,7.2,25289.5,8.1,0.07289999999999999,24415.9,7.8,0.0947
WA16,19579.2,6.3,20414.4,6.6,0.098,18832.0,6.2,0.0919,23291.0,7.5,18537.1,6.1,24167.3,7.7,17034.5,5.6,15393.2,5.2,22136.3,7.2,0.1093,20834.4,6.6,0.1264
WA2,14972.7,5.2,18696.6,6.1,0.12090000000000001,13297.8,4.7,0.13269999999999998,15926.0,5.4,10072.1,3.6,11605.7,4.1,20919.6,6.8,12813.2,4.3,21507.9,7.0,0.12869999999999998,18500.7,6.1,0.15430000000000005
WA3,21344.777777777777,7.0,21383.333333333332,7.0,0.08988888888888888,18800.0,6.333333333333333,0.09322222222222223,22186.444444444445,7.222222222222222,15363.888888888889,5.111111111111111,19100.222222222223,6.222222222222222,20433.0,6.666666666666667,20770.88888888889,6.777777777777778,21589.444444444445,7.111111111111111,0.10644444444444447,21963.0,7.111111111111111,0.11644444444444445
WA4,21696.3,7.0,22651.3,7.2,0.098,21302.6,7.0,0.09430000000000002,22977.9,7.5,15824.7,5.4,19173.6,6.4,18564.7,6.2,18024.8,5.9,21938.9,7.2,0.12410000000000003,22513.9,7.3,0.1234
WA5,17236.8,5.8,17636.5,6.0,0.14479999999999998,15209.0,5.2,0.13069999999999998,17533.8,5.7,11273.4,4.0,17595.3,5.9,21420.1,7.1,20558.9,6.8,18591.2,6.0,0.1758,17118.4,5.9,0.1813
WA55,8082.2,2.7,8898.4,2.8,0.2118,8446.9,2.7,0.16800000000000004,8608.5,3.6,3772.3,1.6,7118.5,2.5,26338.2,8.4,12996.4,4.5,9713.2,3.7,0.2604,7266.5,2.8,0.3023
WA6,25675.4,8.4,25596.2,8.3,0.0633,24684.9,8.1,0.0622,27358.0,8.7,23959.7,7.6,28063.5,9.1,18196.1,6.1,15288.6,5.2,26027.7,8.3,0.0713,25483.4,8.2,0.08520000000000001
WA7,14975.1,5.2,16792.8,5.7,0.1405,12730.4,4.3,0.1389,16117.8,5.5,9426.7,3.3,16775.4,5.5,17528.1,5.9,15452.4,5.1,16539.6,5.4,0.1763,19150.2,6.3,0.152
WA8,10698.7,3.7,12519.8,4.4,0.19560000000000002,10067.3,3.5,0.17579999999999998,13375.5,4.6,6518.0,2.4,9385.3,3.5,23272.6,7.6,12078.4,4.1,13211.8,4.7,0.24100000000000002,12775.4,4.4,0.2312
